Region Name,State name,State and County,Region Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Price change % 2015-19
Jefferson County,Wisconsin,"Jefferson County, Wisconsin",55055,100,104.57,107.98,111.71,119.47,129.9,136.29,138.58,137.01,131.5,126.51,121.29,119.12,118.56,119.52,123.94,128.55,134.69,141.5,148.82,152.79,0.2451472556894243
Jefferson County,Nebraska,"Jefferson County, Nebraska",31095,100,102.78,101.03,105.71,114.83,114.02,127.08,110.03,106.91,111.06,113.96,113.32,115.2,125.68,125.08,111.62,139.9,148.55,137.12,141.1,150.73,0.12807803006076113
Jefferson County,Montana,"Jefferson County, Montana",30043,100,104.55,106.7,109.16,116.14,130.93,148.52,163.09,161.95,159.65,149.32,146.51,147.33,153.87,160.26,161.98,161.27,169.63,182.23,187.8,193.23,0.17184575065518537
Jefferson County,Ohio,"Jefferson County, Ohio",39081,100,104.91,107.56,109.31,111.63,116.71,118.18,118.03,118.75,115.67,112.23,112.0,110.08,110.5,113.11,118.02,120.48,121.01,124.68,138.25,140.97,0.22226151533905059
Jefferson County,Illinois,"Jefferson County, Illinois",17081,100,103.34,104.94,107.23,113.46,119.91,127.41,128.56,129.3,128.15,126.22,125.39,128.03,129.11,128.64,130.4,138.4,135.4,135.02,136.64,142.65,0.062189054726368154
Jefferson County,Indiana,"Jefferson County, Indiana",18077,100,106.44,108.07,109.5,114.1,118.33,121.94,124.37,126.13,124.54,121.24,119.96,119.42,118.09,118.38,124.33,126.64,130.47,136.35,144.61,150.43,0.22157459030241622
Jefferson County,Missouri,"Jefferson County, Missouri",29099,100,107.2,112.51,116.14,123.96,132.65,138.49,140.04,135.88,130.13,124.87,118.63,115.69,116.9,120.16,123.61,128.13,134.14,139.81,147.04,152.01,0.22370173102529956
Jefferson County,Kentucky,"Jefferson County, Kentucky",21111,100,104.44,107.58,110.0,114.57,120.3,123.57,125.76,126.67,124.25,122.65,120.39,120.07,121.82,124.94,130.11,136.29,144.06,150.62,155.85,161.88,0.24739875140067236
Jefferson County,Pennsylvania,"Jefferson County, Pennsylvania",42065,100,94.75,101.33,102.77,112.16,112.15,114.73,123.59,119.23,119.45,118.51,114.51,114.89,119.96,134.53,131.22,128.77,129.32,134.98,,,
Jefferson Davis Parish,Louisiana,"Jefferson Davis Parish, Louisiana",22053,100,106.61,110.01,110.2,114.39,119.7,129.74,136.41,142.39,144.96,142.11,147.18,143.23,152.0,154.97,158.38,167.48,169.57,171.52,175.33,176.11,0.1313802671484805
Jennings County,Indiana,"Jennings County, Indiana",18079,100,103.9,104.21,103.33,105.6,110.56,111.36,113.11,112.4,112.75,110.15,107.38,107.3,106.71,109.81,110.13,117.31,118.98,128.89,135.51,143.42,0.23404061560877865
Jerome County,Idaho,"Jerome County, Idaho",16053,100,102.25,103.44,104.84,108.98,120.93,138.43,152.72,147.37,145.79,131.81,116.32,117.39,126.2,125.29,133.07,143.04,150.4,163.57,176.25,192.69,0.4067363716178465
Jersey County,Illinois,"Jersey County, Illinois",17083,100,102.22,105.95,106.31,111.07,117.72,124.22,125.43,124.84,122.75,119.58,117.42,116.48,117.68,114.33,116.23,117.08,118.52,122.19,123.75,126.0,0.08239307268433493
Jessamine County,Kentucky,"Jessamine County, Kentucky",21113,100,105.31,106.83,109.91,114.84,121.62,125.36,126.47,125.04,124.57,122.39,120.54,119.05,120.39,121.53,124.49,127.86,135.47,142.09,147.09,152.81,0.21031843989138488
Jim Wells County,Texas,"Jim Wells County, Texas",48249,100,102.59,106.66,109.08,112.39,123.07,123.73,129.68,132.58,138.62,131.94,134.76,133.13,141.13,144.72,145.94,146.42,148.77,162.46,171.22,175.75,0.18311221669430622
Jo Daviess County,Illinois,"Jo Daviess County, Illinois",17085,100,103.27,105.34,107.62,115.04,121.52,127.49,130.4,130.15,129.72,126.27,123.29,121.74,121.68,119.22,122.57,120.32,123.61,122.62,129.17,131.17,0.08345915114913605
Johnson County,Illinois,"Johnson County, Illinois",17087,100,104.8,107.8,111.93,110.79,124.96,128.12,139.65,144.57,139.36,136.32,137.8,140.53,137.58,140.88,149.17,150.61,146.37,144.76,158.01,159.08,0.12159284497444633
Johnson County,Missouri,"Johnson County, Missouri",29101,100,103.97,107.61,111.15,115.76,121.65,127.64,130.13,127.47,125.65,122.06,122.2,121.41,122.85,120.16,128.23,132.1,137.45,143.96,155.28,158.24,0.2922769640479361
Johnson County,Indiana,"Johnson County, Indiana",18081,100,103.12,105.01,105.82,106.77,109.36,109.92,110.63,109.96,107.83,105.48,104.06,101.94,104.07,107.87,111.49,116.55,121.92,131.74,139.07,146.13,0.28923704459071087
Johnson County,Kentucky,"Johnson County, Kentucky",21115,100,104.33,106.18,109.01,117.38,123.75,127.17,129.87,132.34,130.37,128.21,136.69,136.38,133.99,136.99,133.25,130.26,132.91,133.94,136.87,144.31,-0.000875976348638674
Johnson County,Arkansas,"Johnson County, Arkansas",5071,100,102.28,105.27,107.7,108.63,116.67,123.04,126.17,133.38,131.92,129.91,130.0,127.9,131.01,132.59,131.73,137.46,140.53,140.79,150.08,153.01,0.13191040048269098
Johnson County,Iowa,"Johnson County, Iowa",19103,100,104.73,108.16,111.29,117.76,124.62,128.09,130.21,130.64,131.42,130.52,129.78,130.64,133.32,136.81,139.99,145.18,149.36,155.16,158.37,160.92,0.1575908193845479
Johnson County,Texas,"Johnson County, Texas",48251,100,106.05,107.75,110.98,114.44,118.48,123.79,128.42,129.38,129.01,126.4,123.24,123.87,126.88,135.82,143.08,154.32,169.88,182.85,194.07,202.28,0.4288764541304668
Johnson County,Kansas,"Johnson County, Kansas",20091,100,105.12,109.79,112.28,116.52,121.78,125.01,127.72,125.66,123.12,120.73,117.42,116.96,119.32,124.48,130.28,138.27,148.17,159.14,166.03,174.29,0.3337885604113111
Johnson County,Wyoming,"Johnson County, Wyoming",56019,100,108.73,113.24,116.53,122.9,137.14,154.35,173.5,178.85,171.58,157.98,153.23,152.85,159.92,156.9,166.94,170.54,178.67,179.09,183.46,188.61,0.16927979604843846
Johnston County,North Carolina,"Johnston County, North Carolina",37101,100,103.48,104.63,104.8,105.83,108.07,114.06,118.61,118.69,115.59,112.07,109.07,106.92,107.64,110.82,114.5,119.04,126.63,134.78,143.06,149.67,0.2909222162064611
Jones County,Georgia,"Jones County, Georgia",13169,100,103.42,106.24,108.22,112.07,115.72,123.39,126.97,129.85,122.8,115.11,104.43,101.66,99.86,101.16,102.65,107.74,109.77,115.11,117.95,122.95,0.1659746935547648
Jones County,Mississippi,"Jones County, Mississippi",28067,100,106.48,109.89,113.49,114.79,121.17,132.46,139.44,145.4,139.31,136.4,132.64,135.53,134.61,136.84,136.09,140.78,143.08,143.7,147.84,153.59,0.08038585209003224
Jones County,North Carolina,"Jones County, North Carolina",37103,100,98.59,102.78,103.99,109.76,118.67,127.27,133.66,138.15,132.46,128.14,122.32,113.58,119.92,105.97,111.5,116.65,123.5,120.68,122.41,129.89,0.1551382466735869
Jones County,Iowa,"Jones County, Iowa",19105,100,106.22,109.77,112.3,117.45,123.31,125.05,127.3,125.28,127.19,126.31,126.75,130.27,130.1,133.02,132.33,137.13,141.27,148.17,153.05,155.88,0.15057886032175616
Josephine County,Oregon,"Josephine County, Oregon",41033,100,107.1,115.08,124.88,149.44,184.91,204.7,198.82,183.01,162.76,140.73,129.94,126.24,131.34,145.72,154.79,166.8,183.26,196.49,203.67,215.81,0.39768048311830895
Juab County,Utah,"Juab County, Utah",49023,100,99.96,99.85,99.36,102.06,103.9,118.48,134.64,137.48,126.51,119.49,110.24,108.76,112.55,123.17,129.29,139.56,153.14,170.76,182.04,197.91,0.4779572947958106
Juneau County,Wisconsin,"Juneau County, Wisconsin",55057,100,106.02,107.11,112.43,120.67,128.55,137.71,142.91,138.4,133.24,128.03,126.25,122.26,120.2,115.83,122.07,127.3,130.41,135.68,143.44,148.82,0.23836657169990505
Kalamazoo County,Michigan,"Kalamazoo County, Michigan",26077,100,105.01,108.74,111.03,114.82,119.19,119.27,117.38,112.57,109.19,104.12,101.79,101.22,103.45,107.58,112.42,116.86,123.53,132.25,137.4,143.24,0.2771890686001117
Kalkaska County,Michigan,"Kalkaska County, Michigan",26079,100,106.76,112.96,116.09,122.95,130.14,128.23,130.74,125.26,118.41,109.27,100.74,99.39,101.04,105.1,111.3,115.17,126.73,136.75,144.9,148.3,0.37868696479543296
Kanabec County,Minnesota,"Kanabec County, Minnesota",27065,100,110.54,121.46,124.98,136.7,146.43,151.98,148.11,138.63,128.04,120.99,111.31,105.07,105.5,107.3,112.57,122.31,131.12,138.71,143.86,152.12,0.3407269338303822
Kanawha County,West Virginia,"Kanawha County, West Virginia",54039,100,102.28,103.75,105.67,108.15,112.32,115.91,118.6,120.99,121.21,120.44,118.74,120.09,121.36,123.23,124.25,124.37,123.56,125.82,125.48,129.27,0.018258540939706247
Kandiyohi County,Minnesota,"Kandiyohi County, Minnesota",27067,100,106.55,111.67,116.03,128.32,138.91,146.78,150.36,149.13,145.21,141.05,135.75,136.22,138.53,138.72,140.68,146.26,148.6,153.76,158.38,162.23,0.14172433679354102
Kane County,Illinois,"Kane County, Illinois",17089,100,105.76,111.4,115.84,125.01,135.84,143.25,144.01,137.49,124.02,112.74,104.47,99.18,99.94,105.34,109.56,114.05,118.84,123.04,126.1,127.6,0.19707613442187188
Kane County,Utah,"Kane County, Utah",49025,100,102.58,108.06,111.02,121.79,152.84,179.29,200.06,195.08,181.84,170.92,149.29,144.63,145.82,144.99,155.08,167.16,181.22,198.68,220.23,228.16,0.5189323401613903
Kankakee County,Illinois,"Kankakee County, Illinois",17091,100,102.5,104.15,106.34,112.12,121.3,129.54,133.5,132.71,128.88,122.31,117.82,110.88,110.81,109.84,111.64,113.83,115.61,119.9,124.33,127.74,0.1319191551347414
Kauai County,Hawaii,"Kauai County, Hawaii",15007,100,108.0,118.91,137.11,175.78,223.45,245.45,245.42,233.37,205.72,182.34,170.51,172.55,182.21,204.59,213.48,225.4,234.87,250.02,265.2,274.21,0.2962510386626911
Kaufman County,Texas,"Kaufman County, Texas",48257,100,105.93,108.92,111.2,113.26,115.75,119.69,121.64,118.17,116.58,115.01,115.31,111.48,114.91,125.01,131.39,143.19,161.3,172.68,179.34,186.76,0.43460523158147346
Kay County,Oklahoma,"Kay County, Oklahoma",40071,100,104.51,109.23,111.79,112.66,119.31,125.91,129.92,132.16,127.81,113.61,112.79,117.45,123.11,130.55,129.44,134.53,141.64,139.33,141.69,148.73,0.08533129069322087
Kearney County,Nebraska,"Kearney County, Nebraska",31099,100,102.43,106.0,108.7,110.03,118.28,117.41,128.5,126.1,126.57,124.08,128.65,130.47,136.62,144.96,149.6,165.92,167.03,174.44,175.25,179.35,0.20895419426048556
Kearny County,Kansas,"Kearny County, Kansas",20093,100,105.81,98.5,102.15,93.53,96.94,97.59,107.61,111.65,113.07,120.85,122.87,110.97,108.87,125.52,128.16,130.47,136.61,143.04,144.95,143.55,0.15479604843849581
Keith County,Nebraska,"Keith County, Nebraska",31101,100,103.84,108.33,105.32,107.38,108.1,107.72,116.54,117.92,114.02,117.99,115.53,117.91,120.23,126.82,135.4,139.21,142.57,153.77,160.01,176.67,0.26170950954108174
Kenai Peninsula Borough,Alaska,"Kenai Peninsula Borough, Alaska",2122,100,105.45,106.92,108.89,115.53,128.51,140.43,150.53,154.7,153.8,151.71,151.74,149.8,154.06,155.27,164.82,167.42,169.6,175.55,176.2,181.72,0.1347974496039157
Kendall County,Texas,"Kendall County, Texas",48259,100,106.04,108.71,112.98,119.6,132.63,142.62,155.49,156.22,155.26,149.35,150.95,150.39,152.63,163.79,170.98,175.41,198.02,202.94,211.54,222.03,0.2915318395506441
Kendall County,Illinois,"Kendall County, Illinois",17093,100,104.76,109.91,113.93,122.55,134.14,141.03,142.49,136.75,122.92,110.42,101.54,95.47,97.95,103.74,107.29,112.28,117.66,124.52,127.5,129.13,0.22903412377096588
Kennebec County,Maine,"Kennebec County, Maine",23011,100,103.91,109.45,115.05,130.49,144.18,152.82,156.45,155.31,149.55,144.53,141.11,138.89,138.0,138.25,138.98,144.19,143.18,155.43,159.29,168.57,0.15218806509945737
Kenosha County,Wisconsin,"Kenosha County, Wisconsin",55059,100,105.1,110.02,114.2,123.47,135.02,139.66,141.43,138.58,130.16,119.58,111.49,105.03,103.69,107.34,111.5,116.41,124.73,134.88,141.48,146.12,0.31805477920626024
Kent County,Delaware,"Kent County, Delaware",10001,100,105.96,110.77,115.23,129.12,151.98,168.57,175.18,171.02,157.01,145.88,137.88,133.51,134.05,136.76,140.45,146.47,148.0,153.85,158.61,166.31,0.15976893828604877
Kent County,Maryland,"Kent County, Maryland",24029,100,109.06,117.36,123.59,144.38,172.99,191.01,194.04,187.94,173.47,157.94,153.72,150.98,145.36,140.45,140.65,144.13,152.19,155.62,162.57,170.4,0.15749377002491993
Kent County,Rhode Island,"Kent County, Rhode Island",44003,100,111.07,126.83,141.34,168.95,193.15,199.97,195.04,177.83,159.35,151.97,144.3,138.03,137.98,142.22,148.37,156.49,167.31,176.19,182.57,192.31,0.28371537055266494
Kent County,Michigan,"Kent County, Michigan",26081,100,104.74,108.07,110.08,113.61,117.7,116.51,113.53,107.98,100.35,96.07,93.21,92.86,96.98,105.29,112.02,121.38,132.41,143.78,152.11,159.23,0.4446766074650965
Kenton County,Kentucky,"Kenton County, Kentucky",21117,100,104.26,106.86,108.79,113.12,118.5,120.25,121.47,120.13,118.35,115.39,111.17,111.06,111.17,113.47,115.57,121.05,126.77,134.23,140.69,147.65,0.23988719485326526
Kern County,California,"Kern County, California",6029,100,107.41,117.12,130.13,163.01,216.66,249.09,237.48,182.89,142.46,132.9,122.94,126.8,143.77,163.35,171.01,176.17,183.44,192.78,201.77,214.07,0.23520048974594432
Kerr County,Texas,"Kerr County, Texas",48265,100,102.83,104.87,108.93,112.97,121.42,134.18,142.96,145.08,143.29,140.95,137.72,137.18,138.28,138.68,148.51,154.51,169.15,182.0,191.95,196.28,0.38412171906547443
Kershaw County,South Carolina,"Kershaw County, South Carolina",45055,100,105.37,107.41,108.68,114.6,120.71,126.46,130.9,133.49,129.38,125.34,120.96,117.07,117.3,117.83,119.61,120.9,124.54,130.34,134.84,139.91,0.14436051939234495
Ketchikan Gateway Borough,Alaska,"Ketchikan Gateway Borough, Alaska",2130,100,104.93,105.75,105.54,110.15,118.93,135.54,145.78,149.01,151.08,146.2,149.79,150.3,152.92,158.43,167.33,168.46,170.74,181.21,193.57,194.81,0.22180142649750678
Kewaunee County,Wisconsin,"Kewaunee County, Wisconsin",55061,100,105.48,108.16,110.84,114.69,118.76,127.51,127.9,128.5,122.9,117.3,115.92,113.14,111.98,114.57,114.65,119.13,127.82,130.84,139.55,140.63,0.21803264379855136
Kimball County,Nebraska,"Kimball County, Nebraska",31105,100,100.93,107.81,109.33,109.58,100.25,115.81,127.35,132.18,147.94,138.57,116.49,139.43,139.1,141.38,139.14,117.94,149.67,155.53,164.14,175.38,0.16098458056302167
King County,Washington,"King County, Washington",53033,100,106.1,110.48,113.52,123.17,142.82,165.21,178.03,172.9,153.81,142.29,133.6,132.4,142.11,157.24,169.52,191.8,216.21,236.24,239.27,248.48,0.5216865937420503
King George County,Virginia,"King George County, Virginia",51099,100,106.62,116.1,125.67,144.11,182.13,204.71,202.7,188.98,167.71,150.4,144.9,144.75,147.57,153.66,158.92,163.52,170.34,169.99,177.96,185.08,0.15814135103475202
King William County,Virginia,"King William County, Virginia",51101,100,102.2,108.78,111.58,121.58,141.71,159.1,171.29,165.9,156.33,146.26,133.15,135.28,131.97,139.55,135.76,139.51,145.3,150.88,152.99,162.61,0.09630956646363309
Kingfisher County,Oklahoma,"Kingfisher County, Oklahoma",40073,100,107.27,113.21,116.12,123.93,126.44,139.48,140.05,145.43,147.15,143.1,145.65,150.53,160.3,162.82,171.05,180.53,185.1,189.01,203.32,206.86,0.24874094091634946
Kingman County,Kansas,"Kingman County, Kansas",20095,100,102.56,106.46,105.04,107.39,105.85,116.75,112.88,119.96,115.31,118.02,109.05,113.29,109.94,104.73,115.11,114.72,129.08,127.92,123.68,132.03,0.18094146853814563
Kings County,New York,"Kings County, New York",36047,100,110.5,120.44,130.78,150.49,179.55,201.33,210.95,207.09,194.42,189.96,189.51,191.23,196.48,207.33,226.26,245.0,264.18,281.56,293.96,298.08,0.41783629961896485
Kings County,California,"Kings County, California",6031,100,107.55,114.06,123.44,151.99,195.29,218.93,213.85,186.63,153.39,144.41,132.2,129.81,134.22,148.76,155.26,168.35,179.9,190.15,196.2,207.9,0.3189029308954019
Kit Carson County,Colorado,"Kit Carson County, Colorado",8063,100,106.64,111.38,112.07,116.26,123.01,129.28,126.43,126.36,121.62,124.31,125.27,119.69,131.94,129.57,142.28,143.48,150.53,162.88,160.84,170.98,0.2413367291811377
Kitsap County,Washington,"Kitsap County, Washington",53035,100,106.09,111.81,117.07,131.49,156.8,183.39,193.29,186.86,167.99,156.16,147.49,140.72,141.97,148.85,161.56,177.14,194.83,216.06,229.56,244.54,0.5422237151494793
Kittitas County,Washington,"Kittitas County, Washington",53037,100,105.15,108.9,112.57,123.74,140.01,163.0,173.85,171.57,160.49,147.81,136.82,133.92,136.99,140.34,146.94,157.9,171.9,190.58,201.11,209.57,0.4330198090352002
Klamath County,Oregon,"Klamath County, Oregon",41035,100,104.02,108.87,113.72,124.44,155.24,180.11,188.67,173.44,158.77,139.6,124.42,119.53,124.55,129.99,136.51,143.16,153.6,163.11,174.27,186.83,0.3406415878144473
Kleberg County,Texas,"Kleberg County, Texas",48273,100,105.79,113.18,108.9,114.12,122.5,126.54,141.01,149.15,142.13,148.0,146.96,150.45,150.89,160.89,156.71,157.48,161.03,173.31,173.59,183.0,0.07893591895083607
Klickitat County,Washington,"Klickitat County, Washington",53039,100,105.57,107.1,110.57,116.82,134.05,161.06,173.57,173.81,165.59,156.0,141.41,139.87,143.38,151.1,160.62,170.85,191.84,204.74,214.78,227.58,0.42144275314361357
Knox County,Indiana,"Knox County, Indiana",18083,100,103.6,104.06,103.8,106.85,109.82,112.48,115.93,116.15,116.14,115.35,116.37,117.94,119.7,122.35,126.0,126.77,129.9,133.15,137.55,139.1,0.12423375561912553
Knox County,Maine,"Knox County, Maine",23013,100,108.89,118.07,125.66,141.71,160.23,161.94,163.96,164.8,155.57,149.5,147.73,140.54,143.19,144.05,146.12,149.15,154.13,162.67,166.23,178.21,0.15397431447414078
Knox County,Tennessee,"Knox County, Tennessee",47093,100,104.44,107.42,110.67,116.7,125.97,135.9,142.06,142.26,139.92,136.3,133.21,132.76,134.54,138.85,142.41,147.43,154.91,165.94,174.76,184.99,0.25862441483615406
Knox County,Ohio,"Knox County, Ohio",39083,100,105.02,107.93,110.99,115.13,117.88,121.97,122.47,121.67,116.25,112.59,109.68,107.63,108.42,111.78,114.25,121.02,126.86,133.34,140.77,146.78,0.2593487207013778
Knox County,Illinois,"Knox County, Illinois",17095,100,102.0,104.32,103.51,102.66,106.45,111.31,114.49,113.68,113.5,113.84,111.81,112.59,112.71,111.92,113.2,115.78,114.97,119.3,118.71,123.61,0.06066833452466036
Kodiak Island Borough,Alaska,"Kodiak Island Borough, Alaska",2150,100,107.86,108.12,108.64,114.35,127.21,137.26,151.95,156.78,159.59,159.79,160.9,173.16,172.66,177.38,182.49,181.36,186.0,189.07,198.22,202.25,0.11748787912955239
Koochiching County,Minnesota,"Koochiching County, Minnesota",27071,100,102.78,107.84,110.2,119.93,129.23,137.99,142.36,145.37,136.67,136.06,136.26,137.64,140.51,133.04,142.37,145.74,145.62,154.71,156.17,157.44,0.17385748647023447
Kootenai County,Idaho,"Kootenai County, Idaho",16055,100,104.31,107.16,110.35,123.73,158.76,184.77,188.53,182.19,166.99,147.54,135.42,133.55,141.54,153.99,161.77,176.18,195.14,219.44,240.0,262.42,0.5585427625170465
Kosciusko County,Indiana,"Kosciusko County, Indiana",18085,100,105.97,108.21,111.25,115.34,123.17,126.08,126.51,126.89,123.72,120.39,118.74,118.39,119.48,121.36,125.91,129.93,133.9,143.6,151.21,156.13,0.24596242584047467
Kossuth County,Iowa,"Kossuth County, Iowa",19109,100,104.23,103.77,105.28,109.28,112.53,117.61,123.53,126.9,127.53,126.95,129.97,133.94,139.48,141.71,151.69,149.6,155.76,152.61,153.96,155.94,0.08644414649636589
La Crosse County,Wisconsin,"La Crosse County, Wisconsin",55063,100,105.24,108.74,112.54,119.53,127.6,131.17,133.6,133.9,132.72,132.14,131.07,131.02,132.16,135.65,138.0,144.48,152.83,160.95,167.18,171.67,0.23243641725027642
La Paz County,Arizona,"La Paz County, Arizona",4012,100,106.25,111.59,123.72,142.54,163.29,212.26,228.97,213.19,170.3,157.65,131.89,136.5,147.05,157.79,174.88,184.82,189.58,197.01,210.34,226.81,0.333037581595792
La Plata County,Colorado,"La Plata County, Colorado",8067,100,106.82,114.14,121.55,133.91,150.84,167.98,177.08,179.09,170.33,157.67,153.16,149.26,154.7,164.5,172.41,179.41,188.06,196.02,204.91,206.42,0.24565349544072945
